tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,sentiment,weighted_score,features
tt0906036,tvMovie,The Last Aztec,The Last Aztec,0,2006.0,30.0,Documentary,7.9,10,0.0,6.893909272440775,Documentary 2006.0
tt0244757,movie,Reefer Madness II: The True Story,Reefer Madness II: The True Story,0,1985.0,78.0,Comedy,7.0,32,0.35,6.879095930232559,Comedy 1985.0
tt1113457,tvEpisode,Lucy Decides to Redecorate,Lucy Decides to Redecorate,0,1963.0,30.0,Comedy,8.6,45,0.0,7.037998204329702,Comedy 1963.0
tt0164461,movie,"Bronson Lee, Champion",Za karate 3: Denkô sekka,0,1975.0,81.0,"Action,Comedy,Drama",6.0,35,0.0,6.802633926279585,Action Comedy Drama 1975.0
tt2049325,tvEpisode,Blood is Thicker Than Guccis,Blood is Thicker Than Guccis,0,2011.0,30.0,Reality-TV,7.3,11,0.0,6.8808698568872995,Reality-TV 2011.0
tt0811693,tvEpisode,The Happiness Patrol: Part Three,The Happiness Patrol: Part Three,0,1988.0,25.0,"Adventure,Drama,Family",7.0,248,0.7,6.918308060967945,Adventure Drama Family 1988.0
tt4515194,short,Trance,Trance,0,2015.0,12.0,"Mystery,Short,Thriller",9.1,48,0.0,7.099556155803973,Mystery Short Thriller 2015.0
tt0080096,movie,Victoria,Victoria,0,1979.0,89.0,Drama,5.6,69,0.0,6.689924370851441,Drama 1979.0
tt2503932,tvEpisode,Trial and Error,Trial and Error,0,2013.0,43.0,"Drama,Fantasy,Horror",8.6,2495,0.0,8.35173126282343,Drama Fantasy Horror 2013.0
tt0386010,video,Seamen Training Day,Seamen Training Day,1,2002.0,90.0,Adult,7.0,6,0.0,6.8716820014260644,Adult 2002.0
tt0124880,movie,Som sendt fra himlen,Som sendt fra himlen,0,1951.0,95.0,Comedy,5.3,21,0.0,6.794745258780528,Comedy 1951.0
tt3333472,movie,DeWayne Etheridge Presents: The Dead Don't Die,DeWayne Etheridge Presents: The Dead Don't Die,0,2014.0,30.0,Horror,6.0,6,-0.2,6.857531058029838,Horror 2014.0
tt1305859,short,I Will Kill,I Will Kill,0,2008.0,30.0,"Drama,Short",7.6,13,0.0,6.891863500242811,Drama Short 2008.0
tt9067408,tvEpisode,Black Hole (Finale),Black Hole (Finale),0,2014.0,20.0,"Comedy,Sci-Fi",9.6,5,-0.16666666666666666,6.902111509703668,Comedy Sci-Fi 2014.0
tt7116478,movie,The Bits of Yesterday,The Bits of Yesterday,0,2018.0,108.0,Documentary,5.3,116,0.0,6.5288261584356775,Documentary 2018.0
tt0491185,short,Tatoo,Tatoo,0,1998.0,9.0,"Comedy,Short",7.6,9,0.0,6.88522990305539,Comedy Short 1998.0
tt3333084,short,Opsporing,Opsporing,0,2014.0,34.0,"Mystery,Short",9.6,5,0.0,6.902111509703668,Mystery Short 2014.0
tt1265216,tvEpisode,Episode #10.15,Episode #10.15,0,2008.0,43.0,"Game-Show,Reality-TV",6.3,10,0.0,6.856526094870682,Game-Show Reality-TV 2008.0
tt6522398,movie,Katamarayudu,Katamarayudu,0,2017.0,146.0,"Action,Comedy",5.8,1892,0.0,5.993590116279069,Action Comedy 2017.0
tt1865425,movie,Kumaré,Kumaré,0,2011.0,84.0,Documentary,7.5,4605,0.0,7.447559858372418,Documentary 2011.0
tt6097984,tvMovie,Tomboy,Tomboy,0,2018.0,85.0,"Family,Romance",5.3,113,0.0,6.535768679104805,Family Romance 2018.0
tt0043915,movie,People Will Talk,People Will Talk,0,1951.0,110.0,"Comedy,Drama,Romance",7.4,5467,0.0,7.362343783960009,Comedy Drama Romance 1951.0
tt8369852,tvEpisode,I Think We're Alone Now,I Think We're Alone Now,0,2019.0,43.0,"Adventure,Drama,Mystery",6.3,563,0.0,6.542806491951735,Adventure Drama Mystery 2019.0
tt2068169,tvEpisode,Episode #1.2,Episode #1.2,0,2011.0,30.0,Drama,7.9,33,0.0,6.945217668746456,Drama 2011.0
tt0238106,video,Buttslammers 12: Anal Madness,Buttslammers 12: Anal Madness,1,1996.0,107.0,Adult,8.8,5,0.0,6.892655244928254,Adult 1996.0
tt6768568,video,Thomas Dolby: Hyperactive!,Thomas Dolby: Hyperactive!,0,1984.0,6.0,"Music,Short",6.8,5,0.0,6.8690145829897205,Music Short 1984.0
tt1285093,tvEpisode,The Temptation of Sarah Jane Smith: Part 1,The Temptation of Sarah Jane Smith: Part 1,0,2008.0,28.0,"Drama,Family,Sci-Fi",8.5,173,0.0,7.3470273580450955,Drama Family Sci-Fi 2008.0
tt11484392,tvEpisode,Southern Kitchen,Southern Kitchen,0,2020.0,43.0,Reality-TV,6.8,20,0.0,6.866651069873633,Reality-TV 2020.0
tt9765542,movie,ANi,ANi,0,2019.0,120.0,"Drama,Fantasy,Sci-Fi",3.3,6,0.0,6.819323510860027,Drama Fantasy Sci-Fi 2019.0
tt2368182,movie,Please Subscribe,Please Subscribe,0,2012.0,77.0,"Biography,Comedy,Documentary",6.1,374,0.0,6.5063045058139535,Biography Comedy Documentary 2012.0
tt0713457,tvEpisode,Rebirth: Part 2,Rebirth: Part 2,0,1991.0,21.0,"Adventure,Fantasy,Sci-Fi",8.3,13,0.0,6.912977189337938,Adventure Fantasy Sci-Fi 1991.0
tt11651052,tvEpisode,Your Old Man,Your Old Man,0,2020.0,11.0,"Adventure,Animation,Comedy",7.8,21,0.1,6.9143352360014845,Adventure Animation Comedy 2020.0
tt1206335,movie,Rotkäppchen,Rotkäppchen,0,1954.0,46.0,"Comedy,Family,Fantasy",6.0,30,0.0,6.811591894206812,Comedy Family Fantasy 1954.0
tt2329298,tvEpisode,The Jingle,The Jingle,0,2012.0,30.0,"Comedy,Short",7.8,5,0.0,6.880834913958987,Comedy Short 2012.0
tt2139779,short,Crysis 2 vs. Call of Duty: Black Ops - The Ultimate Duel,Crysis 2 vs. Call of Duty: Black Ops - The Ultimate Duel,0,2011.0,3.0,"Action,Comedy,Fantasy",5.4,19,-0.08333333333333333,6.8059340242669375,Action Comedy Fantasy 2011.0
tt1347609,tvEpisode,Episode #1.3,Episode #1.3,0,2008.0,30.0,"Crime,Drama,Mystery",9.2,10,0.0,6.924283104216476,Crime Drama Mystery 2008.0
tt0687704,tvEpisode,If You Pass 'Go' Collect £200,If You Pass 'Go' Collect £200,0,1980.0,30.0,Comedy,6.8,10,0.0,6.868208337861335,Comedy 1980.0
tt2126821,tvEpisode,Episode #11.17,Episode #11.17,0,2011.0,30.0,"Adventure,Comedy,Reality-TV",7.0,5,0.0,6.8713786491835736,Adventure Comedy Reality-TV 2011.0
tt7385570,short,We Know Where You Live,We Know Where You Live,0,2017.0,14.0,"Comedy,Short,Thriller",7.0,5,0.13636363636363635,6.8713786491835736,Comedy Short Thriller 2017.0
tt1414206,short,Happy Birthday,Happy Birthday,0,2006.0,28.0,Short,8.4,7,0.8,6.895042749658003,Short 2006.0
tt11633010,tvMiniSeries,Monty Don's American Gardens,Monty Don's American Gardens,0,2020.0,59.0,Documentary,7.3,6,0.0,6.875927284444932,Documentary 2020.0
tt4295140,tvSeries,Chef's Table,Chef's Table,0,2015.0,50.0,Documentary,8.6,12056,0.0,8.542022861039333,Documentary 2015.0
tt1990829,tvEpisode,Start. See What Happens,Start. See What Happens,0,2010.0,23.0,"Drama,Mystery",7.7,123,0.0,7.058582566736879,Drama Mystery 2010.0
tt4136402,tvEpisode,Koryaku no Itoguchi,Koryaku no Itoguchi,0,2011.0,30.0,"Action,Animation,Thriller",7.6,8,0.0,6.883552038978055,Action Animation Thriller 2011.0
tt0212815,movie,Big Eden,Big Eden,0,2000.0,118.0,"Comedy,Drama,Romance",7.3,3906,0.0,7.258416551481187,Comedy Drama Romance 2000.0
tt6031416,tvEpisode,Love & Death,Love & Death,0,2017.0,41.0,"Drama,Fantasy",8.0,138,0.5,7.150347425547935,Drama Fantasy 2017.0
tt0049967,movie,X the Unknown,X the Unknown,0,1956.0,81.0,"Horror,Sci-Fi",6.1,2445,-0.1,6.212397194762365,Horror Sci-Fi 1956.0
tt4568022,tvEpisode,Felipe & Jasmine,Felipe & Jasmine,0,2015.0,42.0,Reality-TV,6.4,27,0.0,6.84133296315652,Reality-TV 2015.0
tt0516862,tvEpisode,Man with Two Shadows,Man with Two Shadows,0,1963.0,52.0,"Action,Comedy,Crime",7.7,73,0.0,6.993265109174443,Action Comedy Crime 1963.0
tt0262530,short,John Ford: Memorial Day 1970,John Ford: Memorial Day 1970,0,1974.0,12.0,Short,3.3,13,0.0,6.762165124372741,Short 1974.0
tt6822518,movie,Yasamak Güzel Sey,Yasamak Güzel Sey,0,2017.0,101.0,"Comedy,Drama",7.5,1541,0.0,7.365540157531726,Comedy Drama 2017.0
tt0351032,video,Hard 'N Heavy Volume 8,Hard 'N Heavy Volume 8,0,1990.0,89.0,"Documentary,Music",5.8,9,-0.24583333333333335,6.847290792985133,Documentary Music 1990.0
tt2246108,movie,Vole comme un papillon,Vole comme un papillon,0,2012.0,90.0,"Drama,Family",7.0,8,0.0,6.8722844333442525,Drama Family 2012.0
tt4078370,video,Kelp and Critters,Kelp and Critters,0,2011.0,30.0,Documentary,8.3,26,0.0,6.953588217578044,Documentary 2011.0
tt0073268,tvMovie,Last Hours Before Morning,Last Hours Before Morning,0,1975.0,90.0,"Crime,Drama",5.5,14,0.0,6.825447149547804,Crime Drama 1975.0
tt0362087,video,Rhona Cameron: Rhona Cameron,Rhona Cameron: Rhona Cameron,0,2002.0,90.0,"Comedy,Documentary",6.5,6,0.0,6.8646065297279515,Comedy Documentary 2002.0
tt10286624,tvEpisode,Episode #1.1,Episode #1.1,0,2019.0,30.0,"Comedy,Game-Show",6.5,11,0.0,6.860357036374479,Comedy Game-Show 2019.0
tt0118200,movie,X,Ekkusu,0,1996.0,100.0,"Action,Animation,Fantasy",6.2,2450,0.0,6.29762662782589,Action Animation Fantasy 1996.0
tt1667518,tvEpisode,Das Mädchen seiner Träume,Das Mädchen seiner Träume,0,2011.0,86.0,"Crime,Drama",6.2,52,0.0,6.795730145967343,Crime Drama 2011.0
tt0098325,movie,Sidewalk Stories,Sidewalk Stories,0,1989.0,97.0,Comedy,7.1,287,0.0,6.9635364093683005,Comedy 1989.0
tt0195162,movie,Portrait,Portrait,1,1974.0,30.0,Adult,7.2,17,0.0,6.882742916332532,Adult 1974.0
tt3713060,tvEpisode,A New Approach to Nuclear Cosmology,A New Approach to Nuclear Cosmology,0,2014.0,47.0,"Drama,History,War",8.0,193,0.13636363636363635,7.226830063182737,Drama History War 2014.0
tt3699132,tvEpisode,Meet the New Girl,Meet the New Girl,0,2014.0,21.0,Reality-TV,5.5,12,0.13636363636363635,6.831612020010818,Reality-TV 2014.0
tt11503980,tvEpisode,So Put Another Coin in the Blaster Baby,So Put Another Coin in the Blaster Baby,0,2020.0,30.0,Game-Show,7.0,11,0.0,6.873177549194992,Game-Show 2020.0
tt2039743,tvEpisode,The October War: Battle for Golan Heights,The October War: Battle for Golan Heights,0,2010.0,45.0,"Documentary,History,War",7.7,20,0.0,6.907746960284593,Documentary History War 2010.0
tt4174072,tvEpisode,Immortal Emerges from Cave,Immortal Emerges from Cave,0,2017.0,53.0,"Action,Adventure,Crime",8.0,2898,0.0,7.857537143728785,Action Adventure Crime 2017.0
tt0209762,tvMiniSeries,Quem Ama Não Mata,Quem Ama Não Mata,0,1982.0,30.0,\N,7.8,25,0.0,6.922332209039846,\N 1982.0
tt1460836,tvEpisode,Episode #1.1,Episode #1.1,0,2009.0,30.0,Comedy,6.6,16,0.0,6.859892093559106,Comedy 2009.0
tt0480890,tvMovie,Britain's Favourite Hoaxer,Britain's Favourite Hoaxer,0,2002.0,48.0,Documentary,7.7,7,0.0,6.883513337893298,Documentary 2002.0
tt1057140,tvEpisode,KNTV Philosophy: Sigmund Freud,KNTV Philosophy: Sigmund Freud,0,2006.0,30.0,Animation,4.2,8,0.0,6.819702273719839,Animation 2006.0
tt0079504,movie,The Magician of Lublin,The Magician of Lublin,0,1979.0,114.0,Drama,5.8,127,0.0,6.620537924045232,Drama 1979.0
tt0547041,tvEpisode,Olivia Comes Out of the Closet,Olivia Comes Out of the Closet,0,1991.0,22.0,"Comedy,Family,Romance",6.4,65,0.0,6.806611115123502,Comedy Family Romance 1991.0
tt9481690,tvMovie,Expert,Ekspert,0,2018.0,30.0,"Crime,Drama",5.6,9,0.0,6.84307533631066,Crime Drama 2018.0
tt0850935,tvEpisode,Lexington and Concord,Lexington and Concord,0,2007.0,48.0,"Drama,Romance",8.0,154,0.0,7.174113931127012,Drama Romance 2007.0
tt5339812,short,He Who Eats Children,He Who Eats Children,0,2016.0,25.0,"Biography,Documentary,Short",7.4,19,0.0,6.892890546006068,Biography Documentary Short 2016.0
tt0317416,tvEpisode,The Elephants' Graveyard,The Elephants' Graveyard,0,1976.0,48.0,"Comedy,Drama",8.0,75,0.0,7.041771133072316,Comedy Drama 1976.0
tt3106642,tvSeries,L.A. Macabre,L.A. Macabre,0,2013.0,30.0,Thriller,8.8,25,0.0,6.978765617617723,Thriller 2013.0
tt5750950,tvEpisode,Le Possédé,Le Possédé,0,2015.0,52.0,"Documentary,History,War",7.5,61,0.0,6.950090122347915,Documentary History War 2015.0
tt0115264,tvSeries,Adrenalin Junkies,Medivac,0,1996.0,50.0,Drama,8.0,36,0.0,6.95945631851245,Drama 1996.0
tt2823044,tvEpisode,"Ride Her, Cowboy","Ride Her, Cowboy",0,2012.0,25.0,Reality-TV,5.6,12,0.0,6.834402717685236,Reality-TV 2012.0
tt2151739,movie,Meet Me in Montenegro,Meet Me in Montenegro,0,2014.0,90.0,"Comedy,Drama,Romance",5.8,258,0.0,6.461528355924042,Comedy Drama Romance 2014.0
tt5872836,short,Andy,Andy,0,2017.0,16.0,"Drama,Music,Short",7.1,90,0.0,6.910616473631204,Drama Music Short 2017.0
tt6578116,short,Videohome,Videohome,0,2014.0,11.0,Short,4.0,24,0.0,6.714011693675682,Short 2014.0
tt0907114,movie,Confession des masques,Confession des masques,0,2006.0,81.0,Documentary,5.2,6,0.0,6.846210303312857,Documentary 2006.0
tt0595031,tvEpisode,Signature,Signature,0,2003.0,42.0,"Crime,Drama",9.0,30,0.0,7.012484751349668,Crime Drama 2003.0
tt6199324,tvEpisode,Bear,Bear,0,2016.0,30.0,Comedy,4.6,16,0.0,6.786159374665096,Comedy 2016.0
tt0043393,movie,El ceniciento,El ceniciento,0,1952.0,95.0,Comedy,7.0,115,0.0,6.897923393254506,Comedy 1952.0
tt4968584,tvEpisode,Team Kevin from Work,Team Kevin from Work,0,2015.0,20.0,Comedy,7.4,25,0.0,6.8997588456086945,Comedy 2015.0
tt3134686,short,Light Is Waiting,Light Is Waiting,0,2007.0,11.0,Short,6.5,61,0.4,6.822741479341652,Short 2007.0
tt7485774,movie,Helden Boven Alles,Helden Boven Alles,0,2017.0,90.0,Family,6.9,17,0.0,6.871018778401497,Family 2017.0
tt2731556,tvEpisode,Sono doryoku uragiranai,Sono doryoku uragiranai,0,2012.0,30.0,"Animation,Drama,Music",5.2,5,0.0,6.850102053438893,Animation Drama Music 2012.0
tt7611278,tvEpisode,Murder on the Orient Express,Murder on the Orient Express,0,2017.0,30.0,"Comedy,Talk-Show",4.7,6,0.0,6.839134831614744,Comedy Talk-Show 2017.0
tt1126516,movie,Money Hai Toh Honey Hai,Money Hai Toh Honey Hai,0,2008.0,138.0,"Comedy,Drama",2.8,527,0.0,4.600204411221854,Comedy Drama 2008.0
tt8027828,tvSeries,Cut,Cut,0,2017.0,30.0,Comedy,6.3,46,0.0,6.813347346130715,Comedy 2017.0
tt7266540,tvEpisode,Sicilian Defense,Sicilian Defense,0,2016.0,47.0,Mystery,9.7,32,0.0,7.071095930232559,Mystery 2016.0
tt2650286,movie,Sultan,Sultan,0,2012.0,30.0,"Drama,Romance",4.5,62,0.0,6.5637357679263575,Drama Romance 2012.0
tt6333416,tvEpisode,Picciuli e piruocchi,Picciuli e piruocchi,0,2016.0,30.0,"Comedy,Drama",8.2,17,0.0,6.921823376102647,Comedy Drama 2016.0
tt3315426,movie,476 A.D.,476 A.D.,0,2016.0,165.0,History,8.9,7,0.0,6.903278043775651,History 2016.0
tt3715406,movie,Atari: Game Over,Atari: Game Over,0,2014.0,66.0,Documentary,6.7,5481,-0.4,6.712034780234727,Documentary 2014.0
tt1105356,short,Good Soil,Good Soil,0,2007.0,25.0,"Action,Drama,Short",8.4,19,0.7,6.936368806875633,Action Drama Short 2007.0
tt3522120,tvEpisode,The Art of Illusion,The Art of Illusion,0,2014.0,30.0,Reality-TV,7.5,15,0.0,6.891670135345616,Reality-TV 2014.0
tt0432274,videoGame,Dominion: Storm Over Gift 3,Dominion: Storm Over Gift 3,0,1999.0,30.0,Sci-Fi,6.9,14,0.0,6.870817519918175,Sci-Fi 1999.0
tt0706290,tvEpisode,Predator and Prey,Predator and Prey,0,1995.0,60.0,"Crime,Drama,Sci-Fi",7.5,20,0.0,6.898614540193268,Crime Drama Sci-Fi 1995.0
tt0263276,movie,Dobrý tramp Bernásek,Dobrý tramp Bernásek,0,1933.0,30.0,Comedy,4.8,9,0.0,6.826213509612767,Comedy 1933.0
tt5807780,videoGame,Spider-Man,Spider-Man,0,2018.0,30.0,"Action,Adventure,Fantasy",9.3,10104,0.0,9.203458769112778,Action Adventure Fantasy 2018.0
tt5489722,tvEpisode,Kono Roku de mo Nai Tatakai ni Kecchaku o!,Kono Roku de mo Nai Tatakai ni Kecchaku o!,0,2016.0,30.0,"Adventure,Animation,Comedy",8.0,72,0.0,7.035904425723778,Adventure Animation Comedy 2016.0
tt3713592,tvEpisode,I Will Bring Fire Onto This Earth,I Will Bring Fire Onto This Earth,0,2014.0,30.0,Drama,7.0,18,0.0,6.87521368946021,Drama 2014.0
tt0389992,tvMovie,"Exotisme, coups de poing et porte-jarretelles ou Wolfgang C. Hartwig, les secrets d'un producteur de séries B","Exotisme, coups de poing et porte-jarretelles ou Wolfgang C. Hartwig, les secrets d'un producteur de séries B",0,2003.0,30.0,\N,7.4,8,0.0,6.879796170433455,\N 2003.0
tt1386492,movie,This Is Not a Movie,This Is Not a Movie,0,2011.0,99.0,"Comedy,Drama",4.6,642,0.0,5.495087894910048,Comedy Drama 2011.0
tt0348730,short,The Redemption of Red Rube,The Redemption of Red Rube,0,1912.0,30.0,"Drama,Short",4.2,9,0.0,6.813567139589348,Drama Short 1912.0
tt1276908,tvEpisode,Episode dated 22 July 1974,Episode dated 22 July 1974,0,1974.0,30.0,"Comedy,Talk-Show",8.0,5,0.0,6.883198980152841,Comedy Talk-Show 1974.0
tt0509086,tvEpisode,Will to Live,Will to Live,0,1980.0,51.0,"Comedy,Drama",8.1,35,0.13636363636363635,6.964885581908724,Comedy Drama 1980.0
tt5734374,tvEpisode,M1,M1,0,2016.0,30.0,"Comedy,News,Talk-Show",7.2,5,0.0,6.873742715377427,Comedy News Talk-Show 2016.0
tt0121946,tvSeries,The Money or the Gun,The Money or the Gun,0,1989.0,30.0,Comedy,8.1,16,0.0,6.915191632729612,Comedy 1989.0
tt1866690,tvEpisode,Episode #11.14,Episode #11.14,0,2011.0,86.0,"Game-Show,Reality-TV",6.2,5,0.0,6.86192238440816,Game-Show Reality-TV 2011.0
tt0771426,tvEpisode,Cookie Dough,Cookie Dough,0,2005.0,23.0,"Adventure,Animation,Comedy",7.7,61,0.0,6.975559850949168,Adventure Animation Comedy 2005.0
tt0877266,tvEpisode,Pops Boils Over with Rage,Pops Boils Over with Rage,0,1985.0,30.0,"Action,Adventure,Animation",5.4,7,0.0,6.8456309849521215,Action Adventure Animation 1985.0
tt0218599,movie,The Seventh Sense,The Seventh Sense,0,1999.0,98.0,Drama,4.3,155,0.0,6.174682667721905,Drama 1999.0
tt3486540,tvShort,Oshibka dyadyuski Au,Oshibka dyadyuski Au,0,1979.0,17.0,"Animation,Family,Fantasy",7.3,75,0.0,6.935280260861362,Animation Family Fantasy 1979.0
tt9739378,short,Time & Again,Time & Again,0,2019.0,28.0,"Drama,Short",8.5,13,0.0,6.919009671936546,Drama Short 2019.0
tt2993720,short,The Martyr,The Martyr,0,2013.0,15.0,"Drama,News,Short",9.0,8,0.0,6.909843118790262,Drama News Short 2013.0
tt0363665,tvMovie,Hasanaginica,Hasanaginica,0,1983.0,72.0,Drama,8.7,17,0.0,6.941363605987704,Drama 1983.0
tt1512231,tvMovie,Scotland on Screen,Scotland on Screen,0,2009.0,60.0,Documentary,7.9,10,0.0,6.893909272440775,Documentary 2009.0
tt0492016,movie,Gazap rüzgari,Gazap rüzgari,0,1982.0,103.0,"Crime,Drama,Romance",6.3,57,0.0,6.801459302325583,Crime Drama Romance 1982.0
tt0647504,tvEpisode,Tainted Fruit,Tainted Fruit,0,2001.0,98.0,"Crime,Drama,Mystery",7.7,538,0.0,7.337022142891895,Crime Drama Mystery 2001.0
tt2654380,short,The Trestle at Pope Lick Creek,The Trestle at Pope Lick Creek,0,2013.0,28.0,"Adventure,Drama,Romance",7.1,9,0.0,6.8746912613692075,Adventure Drama Romance 2013.0
tt3745926,tvEpisode,A Queda,A Queda,0,2014.0,30.0,"Drama,History,Music",9.1,8,0.0,6.911721053062562,Drama History Music 2014.0
tt8637374,tvEpisode,Are You Ready For Some Megafootball?,Are You Ready For Some Megafootball?,0,2018.0,11.0,"Action,Adventure,Animation",7.1,15,0.2,6.877813322412591,Action Adventure Animation 2018.0
tt0304290,movie,Killer vs Killers,Killer contro killers,0,1985.0,95.0,"Action,Crime,Thriller",5.4,162,0.0,6.459298566559744,Action Crime Thriller 1985.0
tt6231366,tvEpisode,The Ring Leader,The Ring Leader,0,2016.0,11.0,"Action,Adventure,Animation",3.7,28,0.0,6.670836700907291,Action Adventure Animation 2016.0
tt2752006,tvEpisode,The Ultimate Sin,The Ultimate Sin,0,2013.0,44.0,"Crime,Documentary",7.6,5,0.0,6.878470847765134,Crime Documentary 2013.0
tt0107503,tvMovie,The Man with Three Wives,The Man with Three Wives,0,1993.0,95.0,Drama,5.9,159,0.0,6.60258781387288,Drama 1993.0
tt8119452,short,The Fishmonger,The Fishmonger,0,1947.0,10.0,"Documentary,Short",6.2,8,0.0,6.857260959165849,Documentary Short 1947.0
tt0163833,movie,La Sicilia,La Sicilia,0,1997.0,93.0,Comedy,5.2,49,0.0,6.69463205268662,Comedy 1997.0
tt0275963,movie,Bichebi iasamnis quchidan,Bichebi iasamnis quchidan,0,1974.0,65.0,"Drama,War",8.3,9,0.0,6.899984001416046,Drama War 1974.0
tt7697962,tvEpisode,Chapter Seventeen: The Missionaries,Chapter Seventeen: The Missionaries,0,2019.0,54.0,"Drama,Fantasy,Horror",9.2,1536,0.0,8.70153181607198,Drama Fantasy Horror 2019.0
tt6172480,tvEpisode,Put-it-in,Put-it-in,0,2016.0,30.0,Comedy,9.1,41,0.0,7.06904829761362,Comedy 2016.0
tt2120097,tvMovie,Louis XI: Shattered Power,"Louis XI, le pouvoir fracassé",0,2011.0,96.0,"Drama,History",7.3,64,0.0,6.926956781337451,Drama History 2011.0
tt5580520,short,Strobe,Strobe,0,2017.0,10.0,"Drama,Short",6.4,5,0.0,6.864286450602013,Drama Short 2017.0
tt2431492,tvEpisode,Episode #2.1,Episode #2.1,0,2013.0,30.0,"Action,Mystery,Romance",6.0,8,0.0,6.853505090621248,Action Mystery Romance 2013.0
tt1677774,tvEpisode,Episode dated 5 July 2010,Episode dated 5 July 2010,0,2010.0,30.0,News,8.6,5,0.0,6.890291178734401,News 2010.0
tt0793380,tvEpisode,From Liverpool with Love,From Liverpool with Love,0,1966.0,30.0,Comedy,5.8,6,0.5,6.854700869350593,Comedy 1966.0
tt0746099,tvEpisode,Valentine's Day,Valentine's Day,0,2003.0,22.0,Comedy,8.0,32,0.0,6.9502070413436705,Comedy 2003.0
tt4947490,tvEpisode,How to Talk to Girls,How to Talk to Girls,0,2012.0,13.0,"Comedy,Family,Talk-Show",7.2,6,0.0,6.8745121901053095,Comedy Family Talk-Show 2012.0
tt10229502,tvEpisode,The Road to WWE Super ShowDown 2019 Begins,The Road to WWE Super ShowDown 2019 Begins,0,2019.0,30.0,"Action,Sport",6.0,21,0.3333333333333333,6.828230452402396,Action Sport 2019.0
tt7904606,movie,Salam - The First ****** Nobel Laureate,Salam - The First ****** Nobel Laureate,0,2018.0,75.0,Documentary,8.0,280,0.25,7.323199381955088,Documentary 2018.0
tt0310692,movie,The Extraordinary Adventures of Saturnino Farandola,Le avventure straordinarissime di Saturnino Farandola,0,1913.0,77.0,Adventure,6.4,152,0.3333333333333333,6.7445494186046515,Adventure 1913.0
tt0397908,movie,Bad Boy,Bad Boy,0,2004.0,59.0,Documentary,8.6,8,-0.6999999999999998,6.90233138170106,Documentary 2004.0
tt9296564,movie,English Outlaw-The story of Dick Turpin,English Outlaw-The story of Dick Turpin,0,2019.0,200.0,Drama,7.4,21,0.0,6.895200839646132,Drama 2019.0
tt1682904,short,Final Etiquette...,Final Etiquette...,0,2010.0,20.0,"Crime,Drama,Short",6.5,8,0.0,6.8628947619827505,Crime Drama Short 2010.0
tt6263962,tvEpisode,Smilin' Jack,Smilin' Jack,0,2017.0,21.0,Comedy,7.8,52,0.0,6.972751422563088,Comedy 2017.0
tt3016748,movie,Jacob's Ladder,Jacob's Ladder,0,2019.0,89.0,"Drama,Horror,Mystery",3.4,2065,0.0,3.9841293470014705,Drama Horror Mystery 2019.0
tt2044843,movie,Possession,Possession,0,2012.0,90.0,"Drama,Mystery",7.2,12,0.0,6.879053880475934,Drama Mystery 2012.0
tt0659912,tvEpisode,Desperately Desiring Susan: Part 1,Desperately Desiring Susan: Part 1,0,1986.0,30.0,Comedy,7.5,33,-0.6,6.915949376063529,Comedy 1986.0
tt2313243,movie,I Am Orpheus,I Am Orpheus,0,2012.0,90.0,Drama,8.6,24,0.0,6.963785449331791,Drama 2012.0
tt4278474,tvEpisode,Episode #1.214,Episode #1.214,0,2014.0,30.0,"Comedy,Game-Show,Music",4.8,6,0.0,6.840549925954367,Comedy Game-Show Music 2014.0
tt3495326,short,The Red Hen,The Red Hen,0,1964.0,10.0,"Documentary,Short",2.9,8,0.0,6.795289128179933,Documentary Short 1964.0
tt0716195,tvEpisode,Episode dated 22 March 2005,Episode dated 22 March 2005,0,2005.0,30.0,"Comedy,Music,Talk-Show",7.4,5,0.0,6.876106781571281,Comedy Music Talk-Show 2005.0
tt0313100,tvSeries,The Medical Brothers,Uiga hyeongje,0,1997.0,50.0,Drama,7.1,38,0.0,6.889020106589148,Drama 1997.0
tt11005186,tvEpisode,James and Mike Play Bart's Nightmare: The Complete Saga,James and Mike Play Bart's Nightmare: The Complete Saga,0,2019.0,30.0,"Comedy,Talk-Show",8.4,8,0.1,6.898575513156459,Comedy Talk-Show 2019.0
tt4935954,movie,A Flickering Truth,A Flickering Truth,0,2015.0,96.0,Documentary,7.1,86,0.0,6.909113429771134,Documentary 2015.0
tt0080309,tvMovie,The $5.20 an Hour Dream,The $5.20 an Hour Dream,0,1980.0,104.0,Drama,7.1,28,0.0,6.884289615705497,Drama 1980.0
tt3044882,movie,Nasha,Nasha,0,2013.0,122.0,"Drama,Thriller",3.2,1132,0.0,4.189673012003001,Drama Thriller 2013.0
tt0088760,movie,Baby: Secret of the Lost Legend,Baby: Secret of the Lost Legend,0,1985.0,95.0,"Adventure,Family,Sci-Fi",5.1,2990,-0.4,5.317075460271317,Adventure Family Sci-Fi 1985.0
tt3027156,tvSeries,Street Outlaws,Street Outlaws,0,2013.0,60.0,Reality-TV,6.7,922,0.0,6.752979976570636,Reality-TV 2013.0
tt0045759,movie,Eager to Live,Febbre di vivere,0,1953.0,88.0,Drama,6.5,31,0.13636363636363635,6.844305498005905,Drama 1953.0
